Soil Moisture,Temperature,Soil Humidity,Status
70,38,27.0,0
55,18,46.0,0
78,11,26.0,1
59,28,59.0,1
18,28,50.0,0
12,27,55.0,0
82,1,48.0,1
38,40,55.0,0
31,22,32.0,0
90,27,20.0,1
51,43,61.0,0
52,10,24.0,1
52,41,42.0,0
19,38,38.0,0
59,30,64.0,0
68,4,53.0,1
28,1,58.0,1
79,4,65.0,1
22,32,52.0,0
85,37,48.0,1
76,25,25.0,1
65,41,51.0,1
48,17,23.0,0
43,0,50.0,1
27,25,31.0,0
29,35,34.0,0
17,0,67.0,1
5,1,65.0,0
28,45,22.0,0
16,18,29.0,0
15,29,70.0,0
32,9,46.0,1
75,32,58.0,1
5,43,66.0,0
19,0,52.0,1
30,42,56.0,0
22,27,59.0,0
45,7,50.0,1
16,36,31.0,0
65,20,46.0,1
80,38,26.0,1
3,13,48.0,0
85,23,29.0,1
65,2,24.0,1
40,41,31.0,0
6,11,20.0,0
47,35,40.0,0
48,40,37.0,1
52,43,59.0,0
80,25,53.0,1
17,40,29.0,0
47,34,58.0,0
66,14,42.0,0
68,32,29.0,1
46,40,35.0,0
72,35,61.0,1
48,0,44.0,1
86,41,33.0,0
31,33,68.0,0
80,25,66.0,1
26,43,26.0,0
28,11,55.0,1
53,39,22.0,0
55,37,44.0,0
13,8,69.0,0
33,34,59.0,1
14,14,25.0,1
21,6,20.0,0
72,42,56.0,0
1,16,64.0,0
41,40,29.0,1
16,33,59.0,0
76,38,22.0,1
79,41,30.0,0
1,34,38.0,1
88,1,64.0,0
75,1,32.0,0
39,28,66.0,0
29,41,66.0,0
47,26,64.0,0
79,19,32.0,1
68,2,53.0,1
17,26,43.0,0
48,44,31.0,0
4,20,35.0,0
48,36,33.0,0
46,4,21.0,1
23,2,56.0,1
54,40,42.0,0
5,23,67.0,0
1,11,51.0,0
90,1,22.0,1
59,45,28.0,0
34,41,56.0,1
5,8,45.0,1
83,17,44.0,1
22,35,62.0,0
53,32,47.0,0
22,41,54.0,0
37,40,32.0,0
48,1,65.0,1
52,41,37.0,0
39,34,68.0,0
63,29,70.0,0
54,29,40.0,0
18,27,61.0,0
3,33,52.0,1
13,27,52.0,0
41,28,54.0,0
11,20,40.0,0
10,43,69.0,0
23,40,48.0,0
17,10,32.0,0
50,18,70.0,0
5,36,37.0,0
4,18,65.0,1
81,35,53.0,0
63,38,65.0,0
84,0,35.0,1
5,40,39.0,0
16,7,52.0,1
80,45,23.0,1
46,10,51.0,0
4,20,69.0,0
83,23,45.0,0
67,43,45.0,0
37,23,50.0,0
22,6,48.0,1
59,6,61.0,1
61,1,52.0,1
13,5,50.0,1
9,14,27.0,0
41,5,27.0,0
55,37,40.0,0
47,18,23.0,0
85,20,27.0,1
46,20,20.0,1
55,42,27.0,0
71,24,37.0,0
71,42,25.0,1
84,43,47.0,1
38,13,34.0,0
43,14,50.0,1
29,17,34.0,0
6,28,50.0,0
62,20,23.0,1
67,45,21.0,0
31,14,63.0,0
8,1,21.0,0
32,20,30.0,1
7,39,49.0,0
22,24,68.0,0
49,31,20.0,1
31,19,31.0,1
22,16,53.0,1
77,28,69.0,1
90,30,34.0,0
77,0,57.0,1
78,35,52.0,1
32,31,53.0,0
17,28,42.0,0
44,9,26.0,0
89,9,38.0,1
55,14,24.0,1
18,16,41.0,1
73,4,67.0,0
74,15,48.0,1
75,36,67.0,1
35,1,58.0,1
5,37,69.0,0
16,43,65.0,0
39,30,39.0,0
42,35,60.0,0
20,36,52.0,0
47,16,39.0,0
75,33,36.0,1
68,20,24.0,1
59,26,34.0,0
35,26,44.0,0
18,1,46.0,1
14,16,65.0,0
72,42,27.0,1
66,24,61.0,1
18,18,31.0,0
19,13,26.0,0
23,15,61.0,0
14,31,25.0,1
8,14,38.0,0
8,33,40.0,0
34,18,69.0,0
54,4,31.0,1
81,34,59.0,1
46,23,20.0,0
61,2,37.0,1
53,21,26.0,0
31,26,59.0,1
67,7,59.0,1
53,14,38.0,0
1,44,32.0,1
41,1,30.0,1
18,2,67.0,0
69,5,44.0,1
8,5,63.0,1
35,24,46.0,0
34,34,61.0,0
16,30,36.0,0
4,11,51.0,0
46,42,43.0,0
60,38,45.0,0
6,24,43.0,0
64,38,20.0,1
75,38,44.0,1
11,26,48.0,1
16,13,29.0,0
24,24,62.0,1
78,43,25.0,1
85,27,53.0,1
63,37,45.0,0
52,27,22.0,0
28,14,24.0,0
78,22,31.0,1
33,28,56.0,0
89,29,58.0,1
56,28,53.0,0
31,15,58.0,1
61,33,48.0,0
89,4,46.0,1
34,7,31.0,0
66,25,37.0,1
60,25,45.0,0
39,30,39.0,0
74,1,29.0,1
62,45,33.0,1
11,45,50.0,1
61,4,58.0,1
84,15,60.0,1
16,2,32.0,1
5,29,43.0,1
25,35,66.0,1
62,41,70.0,1
61,16,47.0,1
59,34,56.0,0
62,22,33.0,1
73,20,29.0,1
75,23,68.0,1
29,43,32.0,0
34,7,28.0,0
57,36,63.0,0
10,19,70.0,0
38,13,20.0,0
42,36,52.0,0
13,18,30.0,0
75,36,31.0,0
10,43,48.0,1
38,33,61.0,0
14,2,30.0,0
28,41,55.0,0
51,38,49.0,0
7,37,32.0,0
58,22,66.0,0
7,3,59.0,1
80,22,55.0,1
65,8,20.0,1
90,15,55.0,1
59,18,26.0,0
18,6,45.0,0
15,25,37.0,1
72,12,31.0,1
28,22,66.0,0
38,43,60.0,0
51,10,35.0,1
5,3,26.0,0
31,45,21.0,0
2,15,31.0,0
39,3,68.0,0
60,15,41.0,1
48,25,56.0,0
45,40,26.0,0
85,41,36.0,0
90,21,67.0,0
90,35,55.0,1
22,35,35.0,0
57,34,43.0,0
60,13,47.0,1
82,3,55.0,1
2,4,61.0,0
78,1,30.0,1
59,22,22.0,1
32,17,34.0,1
34,29,64.0,0
37,32,35.0,0
6,42,60.0,0
39,0,51.0,1
79,18,33.0,0
28,41,48.0,0
56,16,39.0,1
84,41,30.0,1
55,20,54.0,1
10,15,28.0,1
35,8,67.0,1
66,34,37.0,0
32,17,31.0,0
35,45,27.0,1
90,21,66.0,1
22,40,66.0,0
61,29,21.0,1
82,25,45.0,1
77,32,53.0,0
39,22,66.0,1
35,13,28.0,0
10,15,22.0,0
57,37,68.0,0
1,3,49.0,1
59,19,49.0,0
12,42,26.0,0
62,37,37.0,0
35,8,57.0,1
3,15,38.0,0
65,34,22.0,0
42,32,41.0,0
43,19,69.0,1
69,27,22.0,1
86,41,56.0,0
36,36,27.0,0
84,40,44.0,1
18,10,57.0,0
7,29,29.0,1
50,14,50.0,1
63,30,32.0,1
63,44,54.0,1
87,16,34.0,1
57,24,67.0,0
51,22,63.0,0
35,29,59.0,1
13,31,50.0,0
17,33,64.0,0
56,29,64.0,0
18,10,64.0,0
59,13,43.0,0
51,16,39.0,0
40,11,64.0,0
7,7,23.0,0
42,28,64.0,0
30,11,22.0,1
59,34,42.0,1
68,15,30.0,1
87,31,31.0,0
61,5,66.0,0
12,13,35.0,0
19,44,40.0,0
4,1,34.0,1
51,9,55.0,1
7,39,40.0,1
42,22,69.0,0
57,28,25.0,0
37,7,67.0,1
6,32,57.0,0
64,10,45.0,1
38,10,56.0,0
9,22,70.0,0
36,43,47.0,0
58,0,31.0,1
87,39,61.0,1
83,6,40.0,1
25,41,52.0,0
51,26,53.0,0
46,38,20.0,0
44,31,50.0,1
78,31,59.0,0
44,5,60.0,1
60,44,37.0,1
16,22,42.0,1
74,11,45.0,1
55,14,33.0,0
7,27,38.0,0
41,1,57.0,1
74,21,32.0,0
85,42,32.0,0
4,45,23.0,1
18,3,55.0,0
43,34,57.0,0
81,45,58.0,0
72,24,70.0,1
57,7,63.0,0
3,23,24.0,0
87,23,24.0,1
41,36,62.0,1
88,40,21.0,1
34,15,36.0,0
47,4,21.0,0
62,4,61.0,1
50,43,54.0,0
75,20,67.0,1
50,1,42.0,1
84,2,45.0,1
84,4,26.0,1
17,13,31.0,0
1,7,69.0,0
20,12,69.0,0
89,9,28.0,1
88,18,56.0,1
31,40,33.0,0
83,45,66.0,0
80,26,60.0,1
8,25,53.0,1
69,33,28.0,0
44,21,35.0,0
45,31,53.0,0
87,21,69.0,0
13,29,33.0,0
61,7,54.0,1
45,4,20.0,1
26,32,39.0,1
65,32,30.0,0
45,36,56.0,0
48,0,45.0,1
22,34,54.0,1
4,34,56.0,0
74,1,60.0,1
36,35,42.0,0
3,43,42.0,1
11,20,64.0,0
5,2,53.0,1
22,16,52.0,1
22,28,48.0,0
8,33,35.0,0
30,20,38.0,0
20,11,22.0,0
73,10,65.0,1
26,36,59.0,0
77,44,48.0,1
50,45,63.0,0
11,45,42.0,0
75,11,50.0,1
34,22,28.0,0
54,17,55.0,0
70,36,29.0,0
16,23,21.0,0
85,11,45.0,1
25,30,63.0,1
83,27,24.0,0
21,19,24.0,1
41,4,20.0,1
21,21,24.0,1
75,12,43.0,1
36,1,69.0,1
24,25,53.0,0
4,16,22.0,0
43,32,37.0,1
40,35,26.0,0
81,30,68.0,0
61,4,68.0,1
42,31,42.0,0
74,35,52.0,1
22,32,28.0,1
66,8,26.0,1
70,13,49.0,1
67,24,43.0,1
79,19,43.0,0
24,26,55.0,1
29,24,23.0,0
83,17,67.0,0
55,36,37.0,0
42,7,52.0,1
78,21,51.0,1
57,38,26.0,0
68,41,54.0,1
76,6,66.0,0
89,27,47.0,1
57,36,49.0,0
54,0,54.0,1
75,11,39.0,0
74,23,47.0,0
41,4,47.0,1
28,5,41.0,1
31,27,63.0,0
59,4,67.0,0
75,23,63.0,1
89,2,52.0,1
18,43,65.0,0
55,1,27.0,1
19,0,50.0,0
15,13,69.0,0
17,41,34.0,0
16,36,32.0,0
10,6,31.0,0
23,8,57.0,1
14,23,40.0,0
31,2,37.0,1
42,39,66.0,1
67,32,65.0,0
45,14,43.0,0
65,15,44.0,0
7,9,40.0,1
51,39,43.0,0
46,4,37.0,0
10,37,40.0,0
3,11,45.0,1
22,37,22.0,0
64,45,55.0,1
79,28,40.0,0
73,34,33.0,1
28,28,70.0,0
81,13,65.0,0
13,38,38.0,0
61,29,53.0,0
40,15,45.0,1
90,39,38.0,1
82,4,48.0,1
6,30,36.0,1
45,5,36.0,1
81,11,61.0,1
52,10,37.0,0
39,2,29.0,1
12,44,69.0,0
1,0,35.0,0
2,7,21.0,1
78,35,61.0,1
16,17,38.0,0
8,39,52.0,1
56,13,36.0,0
22,29,52.0,0
54,27,69.0,0
42,24,41.0,1
78,29,64.0,0
49,37,64.0,1
53,27,21.0,0
20,18,41.0,0
13,15,48.0,0
1,8,45.0,1
53,14,31.0,1
6,4,36.0,0
25,18,33.0,0
40,26,29.0,0
71,14,54.0,1
26,40,33.0,0
8,23,38.0,0
6,39,38.0,0
10,19,58.0,0
50,1,53.0,1
10,21,24.0,0
13,34,46.0,1
40,30,62.0,1
61,11,49.0,1
17,21,35.0,1
64,19,43.0,1
73,42,60.0,1
22,35,20.0,0
38,0,48.0,1
32,28,58.0,0
50,32,29.0,1
63,15,44.0,1
17,5,51.0,0
31,22,44.0,0
90,21,34.0,0
25,24,29.0,1
32,25,52.0,0
88,0,51.0,1
69,3,51.0,1
30,5,65.0,0
20,1,53.0,1
24,41,59.0,0
69,5,27.0,1
71,28,44.0,1
20,4,38.0,0
59,15,49.0,1
34,22,31.0,1
6,10,28.0,1
46,9,70.0,0
16,33,22.0,1
76,11,69.0,1
16,32,56.0,0
41,13,55.0,0
53,7,38.0,0
80,5,55.0,1
34,8,35.0,1
81,5,58.0,1
29,43,46.0,0
50,4,34.0,0
82,19,49.0,0
29,42,30.0,1
90,42,42.0,1
81,5,40.0,1
6,15,31.0,0
41,42,64.0,0
57,16,52.0,1
90,37,54.0,1
25,17,70.0,0
68,35,55.0,1
79,39,49.0,1
34,4,20.0,0
12,42,20.0,0
54,26,33.0,0
74,11,53.0,1
62,22,35.0,1
82,43,60.0,1
69,24,44.0,0
73,6,36.0,1
47,24,24.0,0
72,41,44.0,0
6,42,36.0,1
41,7,62.0,0
70,32,47.0,1
45,21,35.0,0
4,9,34.0,1
78,29,57.0,1
48,44,22.0,0
26,8,35.0,0
87,44,42.0,1
37,4,32.0,0
67,17,29.0,1
41,30,42.0,0
41,23,64.0,0
2,31,57.0,0
84,5,27.0,1
76,34,59.0,0
76,40,48.0,0
54,20,46.0,1
20,10,41.0,0
22,9,22.0,1
87,11,43.0,1
89,33,67.0,0
2,38,54.0,0
14,42,39.0,0
50,34,69.0,0
17,35,23.0,1
87,21,63.0,1
41,36,50.0,0
54,16,32.0,0
43,14,28.0,1
35,42,52.0,0
14,26,54.0,1
74,19,61.0,1
73,23,56.0,1
82,22,34.0,1
48,30,62.0,1
74,41,42.0,1
41,41,49.0,0
66,42,27.0,0
69,10,51.0,1
90,8,49.0,1
19,21,23.0,0
5,8,66.0,1
25,45,67.0,1
9,8,22.0,0
42,45,32.0,0
27,38,65.0,0
23,33,24.0,1
82,20,35.0,0
58,41,59.0,0
43,20,67.0,0
67,0,30.0,1
16,29,64.0,0
79,36,65.0,0
7,9,31.0,0
36,27,53.0,0
15,19,63.0,0
75,19,68.0,1
79,23,35.0,0
48,33,29.0,0
65,14,28.0,1
77,3,47.0,1
44,1,56.0,1
56,2,34.0,1
64,4,22.0,1
33,37,56.0,1
36,1,38.0,1
16,0,42.0,1
88,45,35.0,0
78,28,70.0,0
23,36,32.0,0
14,32,66.0,0
13,9,49.0,0
34,28,26.0,0
49,15,59.0,0
84,18,24.0,1
82,11,55.0,1
15,36,41.0,0
55,42,34.0,0
37,30,53.0,1
59,34,25.0,0
64,34,65.0,1
22,42,27.0,0
67,10,59.0,1
36,14,70.0,0
63,5,22.0,1
38,19,30.0,0
56,20,68.0,0
40,40,29.0,0
51,34,39.0,0
50,5,33.0,0
22,15,25.0,0
73,24,21.0,0
34,19,23.0,1
53,31,68.0,0
33,28,43.0,0
17,35,49.0,0
12,43,39.0,0
4,10,39.0,0
30,2,37.0,0
46,37,22.0,0
67,20,25.0,1
84,23,53.0,1
87,34,30.0,1
19,41,22.0,0
32,20,45.0,0
24,35,50.0,0
51,4,21.0,1
50,22,68.0,0
83,13,54.0,1
58,3,49.0,1
66,18,53.0,1
24,13,65.0,0
55,39,20.0,0
86,28,45.0,0
88,10,27.0,1
30,23,31.0,1
69,27,59.0,0
57,0,56.0,1
25,3,44.0,1
5,0,43.0,1
47,19,37.0,0
80,16,40.0,0
83,0,68.0,1
27,15,44.0,0
40,18,37.0,0
72,35,29.0,0
9,27,38.0,0
30,8,39.0,0
18,28,33.0,1
51,16,22.0,1
73,22,21.0,0
27,22,57.0,1
4,20,42.0,0
83,39,25.0,0
28,19,48.0,0
14,18,30.0,0
2,22,23.0,0
61,30,66.0,0
74,29,49.0,1
36,20,30.0,1
32,11,33.0,0
43,18,21.0,0
90,39,55.0,1
15,26,51.0,1
51,11,44.0,1
88,39,39.0,0
51,26,54.0,0
74,25,47.0,0
79,21,55.0,1
59,1,64.0,1
84,39,65.0,0
85,42,59.0,1
70,33,47.0,1
83,36,56.0,1
25,29,48.0,0
35,30,46.0,0
21,45,65.0,0
55,0,56.0,1
85,3,39.0,1
9,24,22.0,0
89,11,36.0,0
65,41,49.0,1
64,0,42.0,1
15,40,60.0,0
51,21,37.0,0
87,18,55.0,1
47,14,24.0,1
13,20,24.0,0
55,19,30.0,1
39,34,69.0,1
77,14,44.0,1
84,44,38.0,1
64,0,53.0,1
80,26,51.0,1
57,11,66.0,0
70,45,38.0,1
61,25,48.0,1
23,1,23.0,1
14,9,47.0,1
3,16,63.0,0
6,40,50.0,0
22,42,25.0,0
41,31,53.0,0
29,20,24.0,1
39,5,57.0,1
36,32,48.0,0
35,29,23.0,0
82,7,56.0,1
48,21,31.0,1
89,9,52.0,1
68,16,49.0,1
5,10,37.0,0
24,14,44.0,0
60,42,46.0,1
8,40,53.0,0
43,19,69.0,1
79,36,62.0,0
83,28,50.0,0
12,4,39.0,0
47,38,55.0,0
20,45,23.0,1
25,18,27.0,0
84,41,35.0,1
75,43,34.0,1
88,1,61.0,1
36,26,63.0,0
57,30,34.0,1
33,37,24.0,0
64,24,65.0,0
9,45,42.0,1
32,32,43.0,0
17,22,58.0,0
90,8,47.0,1
90,23,60.0,1
65,22,39.0,0
55,8,55.0,1
33,29,54.0,0
4,31,52.0,0
70,40,57.0,1
79,2,32.0,0
76,41,53.0,0
9,0,26.0,1
11,30,25.0,0
2,1,51.0,1
80,12,30.0,1
56,29,46.0,0
21,23,32.0,1
84,20,22.0,1
22,9,63.0,1
21,22,69.0,0
7,35,48.0,0
46,16,52.0,1
57,6,43.0,1
56,20,23.0,0
90,33,35.0,0
39,3,68.0,1
75,25,51.0,1
88,16,55.0,1
61,27,67.0,1
81,18,43.0,0
48,13,55.0,1
65,30,52.0,1
58,25,64.0,0
37,40,28.0,0
48,22,34.0,1
72,6,44.0,1
13,38,48.0,0
3,20,29.0,0
79,43,55.0,0
55,3,26.0,1
11,37,33.0,0
3,43,40.0,0
86,39,45.0,0
25,27,43.0,0
42,14,38.0,0
70,30,64.0,0
62,18,55.0,1
65,45,25.0,0
14,7,36.0,0
64,45,21.0,1
46,8,28.0,1
56,11,37.0,0
62,1,33.0,1
51,17,48.0,0
1,9,40.0,1
42,14,36.0,0
20,29,61.0,1
2,44,60.0,0
61,37,63.0,0
44,15,20.0,1
73,44,69.0,0
79,7,24.0,1
25,42,63.0,0
81,6,32.0,1
87,16,69.0,1
43,37,35.0,0
77,2,40.0,1
46,2,67.0,1
16,40,26.0,1
25,0,70.0,1
69,28,61.0,1
58,43,31.0,0
78,43,57.0,1
15,15,29.0,0
12,7,35.0,1
65,0,69.0,1
6,19,57.0,0
72,25,65.0,1
66,37,34.0,0
77,17,37.0,1
25,29,36.0,0
13,10,24.0,0
4,40,28.0,0
51,25,34.0,0
32,32,57.0,0
31,12,30.0,1
63,17,66.0,1
86,13,37.0,1
4,37,68.0,0
24,36,30.0,0
79,10,24.0,1
39,8,45.0,1
28,4,62.0,0
90,44,69.0,1
4,25,37.0,1
80,5,66.0,1
69,26,44.0,0
14,45,32.0,0
88,31,31.0,0
21,16,53.0,0
71,35,43.0,1
80,20,21.0,1
64,42,21.0,0
9,28,65.0,0
73,21,60.0,1
65,39,23.0,1
73,7,67.0,1
5,33,35.0,1
78,9,20.0,1
42,0,27.0,1
19,3,44.0,0
17,6,32.0,1
61,16,39.0,1
52,23,52.0,0
43,1,55.0,1
42,19,22.0,1
52,29,38.0,0
32,41,68.0,0
6,28,55.0,0
81,36,61.0,0
10,10,59.0,0
38,13,30.0,0
20,17,54.0,0
50,20,39.0,1
89,41,67.0,0
8,15,66.0,0
30,19,35.0,0
18,6,36.0,0
13,36,67.0,0
88,0,44.0,1
63,37,39.0,1
24,38,49.0,1
86,41,32.0,1
87,1,47.0,1
14,40,67.0,1
76,37,59.0,1
65,5,50.0,1
81,23,63.0,1
23,15,43.0,0
4,35,38.0,0
56,37,20.0,0
60,41,30.0,0
48,8,44.0,1
86,19,47.0,1
8,9,29.0,0
27,5,54.0,1
87,0,20.0,1
51,11,52.0,1
4,4,31.0,0
76,42,31.0,1
34,3,30.0,0
24,33,46.0,0
16,33,39.0,0
65,14,58.0,1
28,23,26.0,1
30,19,33.0,0
64,32,65.0,1
12,14,52.0,0
60,6,56.0,1
5,27,32.0,0
60,8,52.0,1
7,41,55.0,0
72,33,20.0,1
77,0,39.0,1
48,22,66.0,1
56,31,63.0,1
30,29,67.0,0
12,22,70.0,0
1,27,67.0,0
60,7,55.0,1
76,6,62.0,1
2,3,39.0,0
73,22,39.0,1
72,9,62.0,1
62,10,36.0,1
43,39,43.0,0
29,8,42.0,1
59,27,55.0,0
84,38,38.0,1
53,21,59.0,0
49,5,55.0,1
2,20,70.0,0
78,3,21.0,1
51,32,47.0,0
47,3,32.0,1
65,14,63.0,1
90,6,49.0,1
36,3,53.0,1
28,33,30.0,0
4,15,46.0,0
85,11,33.0,1
60,30,65.0,0
61,26,32.0,1
67,19,51.0,1
30,39,40.0,1
65,6,29.0,1
38,3,56.0,0
43,20,36.0,0
24,8,66.0,0
11,33,37.0,0
72,40,37.0,1
40,24,41.0,0
82,3,35.0,1
51,20,42.0,0
40,16,57.0,1
85,15,22.0,1
79,4,54.0,1
63,40,41.0,0
28,40,47.0,0
9,28,51.0,0
78,43,45.0,1
49,35,45.0,0
73,17,37.0,0
47,41,54.0,0
77,34,41.0,1
59,15,53.0,1
31,0,26.0,1
38,29,30.0,1
19,22,36.0,0
61,27,50.0,1
85,45,32.0,1
71,7,37.0,1
24,5,39.0,1
64,33,39.0,1
73,1,64.0,1
21,9,37.0,1
83,1,22.0,1
51,15,33.0,0
65,23,40.0,0
37,21,64.0,0
4,11,47.0,0
23,10,66.0,0
83,32,35.0,1
86,44,52.0,0
16,18,26.0,0
74,26,27.0,1
48,37,35.0,1
1,30,36.0,1
9,8,38.0,0
8,40,43.0,0
44,27,63.0,1
57,22,28.0,1
86,9,48.0,1
19,45,56.0,0
36,39,64.0,0
68,28,29.0,1
40,43,46.0,0
82,24,69.0,1
67,8,65.0,1
37,35,52.0,0
88,42,48.0,0
58,29,42.0,0
1,28,48.0,0
47,21,61.0,1
38,33,32.0,0
13,45,24.0,0
58,7,30.0,1
36,41,47.0,0
58,17,29.0,0
2,0,30.0,1
34,44,27.0,0
52,41,37.0,0
5,18,51.0,0
47,1,20.0,1
33,10,44.0,1
6,44,52.0,0
14,18,57.0,1
49,17,20.0,1
38,21,31.0,1
73,6,21.0,1
81,14,40.0,0
10,10,63.0,0
37,28,42.0,0
35,29,60.0,0
19,4,45.0,0
42,24,20.0,0
38,21,29.0,1
69,8,44.0,1
63,31,43.0,0
85,15,62.0,1
39,34,54.0,0
53,26,32.0,0
19,18,22.0,0
79,37,42.0,0
83,25,68.0,0
50,31,21.0,0
7,7,22.0,1
45,2,40.0,1
62,32,48.0,1
61,5,24.0,1
81,27,41.0,0
65,29,44.0,0
50,33,31.0,0
15,13,52.0,0
74,21,68.0,0
44,39,23.0,0
19,12,32.0,0
29,40,30.0,1
70,28,40.0,1
74,6,62.0,1
41,30,22.0,0
65,9,70.0,1
65,19,58.0,1
50,6,50.0,1
2,29,67.0,0
3,18,55.0,0
32,38,60.0,0
51,15,28.0,0
63,38,58.0,1
53,42,40.0,0
53,23,21.0,0
24,25,57.0,0
43,42,30.0,1
79,3,54.0,1
42,41,51.0,1
15,41,48.0,0
56,12,37.0,0
30,4,59.0,1
32,35,54.0,0
13,38,50.0,1
48,19,69.0,1
81,29,24.0,1
30,38,20.0,0
29,12,48.0,1
63,20,68.0,0
77,36,62.0,1
50,16,30.0,1
86,33,54.0,1
40,2,40.0,1
28,32,23.0,0
26,8,35.0,0
40,39,65.0,0
23,9,67.0,0
33,25,39.0,0
74,22,65.0,1
76,27,59.0,0
73,14,60.0,1
59,41,25.0,1
52,32,41.0,1
28,16,23.0,0
62,11,38.0,0
85,30,62.0,1
69,12,46.0,1
47,2,65.0,0
82,14,56.0,1
73,38,32.0,1
56,35,62.0,1
17,22,63.0,1
80,19,50.0,0
6,45,49.0,0
28,3,28.0,1
37,24,37.0,0
74,11,66.0,1
41,16,21.0,1
2,30,43.0,0
23,3,31.0,0
89,23,55.0,0
6,17,34.0,0
47,10,45.0,1
53,40,55.0,0
13,32,25.0,1
54,11,38.0,0
24,29,57.0,1
4,36,22.0,1
57,13,65.0,0
70,3,55.0,1
23,27,69.0,0
75,22,35.0,1
72,39,56.0,1
78,9,61.0,1
15,9,67.0,0
67,13,67.0,1
11,28,61.0,1
74,43,50.0,1
55,37,24.0,1
66,35,47.0,1
65,5,56.0,1
62,27,22.0,0
13,2,26.0,0
38,37,66.0,1
51,15,70.0,0
70,20,66.0,1
85,33,53.0,1
9,21,25.0,0
48,28,53.0,0
24,19,39.0,0
7,4,21.0,0
81,15,32.0,1
48,36,23.0,0
58,12,36.0,0
7,37,35.0,0
48,4,47.0,1
35,4,25.0,1
3,42,60.0,0
3,36,70.0,0
5,1,37.0,1
37,43,67.0,0
24,42,68.0,0
12,43,63.0,0
14,9,39.0,1
42,33,25.0,0
11,8,66.0,0
71,31,46.0,0
41,8,22.0,0
36,34,44.0,0
54,26,27.0,1
88,17,32.0,0
59,39,28.0,0
5,11,43.0,0
67,0,30.0,1
4,25,48.0,0
77,9,69.0,1
87,41,54.0,1
6,36,33.0,0
77,7,33.0,0
90,33,34.0,1
20,7,30.0,0
5,30,58.0,0
22,31,26.0,0
83,8,39.0,1
77,37,38.0,1
43,37,67.0,0
5,4,20.0,0
26,37,25.0,0
40,23,28.0,1
23,40,47.0,0
13,38,68.0,0
14,3,55.0,0
29,23,30.0,1
17,45,61.0,0
37,41,34.0,0
28,43,35.0,1
56,38,64.0,0
71,21,37.0,1
17,16,48.0,0
17,25,61.0,1
7,4,26.0,1
82,8,54.0,1
36,40,21.0,1
48,7,44.0,1
12,3,42.0,0
78,13,36.0,1
12,28,42.0,0
76,5,30.0,1
19,29,65.0,0
56,40,58.0,0
70,19,68.0,1
82,40,20.0,1
16,33,44.0,1
78,3,64.0,0
88,6,59.0,1
13,15,39.0,0
86,31,69.0,1
62,5,26.0,1
3,38,50.0,0
64,44,24.0,0
82,34,22.0,0
71,0,40.0,1
70,39,21.0,0
77,42,45.0,0
48,17,67.0,0
44,38,62.0,0
31,29,32.0,0
48,30,50.0,0
15,37,53.0,0
89,16,67.0,0
36,29,38.0,1
89,33,32.0,0
49,35,59.0,0
74,2,63.0,1
49,29,50.0,0
87,16,42.0,0
63,17,66.0,1
16,12,59.0,0
17,16,49.0,1
15,1,65.0,0
88,34,40.0,0
26,31,42.0,0
87,14,49.0,1
53,19,56.0,0
88,33,39.0,1
7,17,41.0,0
32,30,44.0,0
19,23,70.0,1
69,6,45.0,1
85,36,60.0,1
84,17,42.0,1
11,2,26.0,0
88,1,65.0,0
29,14,60.0,0
31,7,58.0,0
68,43,62.0,0
35,29,60.0,0
70,16,41.0,0
61,0,55.0,1
56,23,21.0,0
68,10,51.0,1
74,35,42.0,0
45,40,64.0,0
77,6,43.0,1
82,40,55.0,1
89,11,47.0,1
70,31,23.0,0
59,34,31.0,0
8,40,63.0,0
11,31,44.0,0
7,14,22.0,0
17,30,65.0,1
26,8,22.0,1
81,25,26.0,1
7,23,36.0,0
60,23,28.0,1
18,39,34.0,1
53,12,55.0,1
49,0,22.0,1
62,27,47.0,1
69,27,26.0,0
25,19,34.0,0
31,9,42.0,1
19,3,49.0,0
18,23,67.0,1
36,8,70.0,0
15,30,43.0,0
57,11,36.0,0
36,20,51.0,0
41,22,62.0,1
5,40,45.0,0
66,8,69.0,1
6,25,40.0,0
90,38,44.0,0
17,25,21.0,0
43,2,70.0,1
82,39,51.0,1
58,16,36.0,0
10,24,63.0,1
23,9,23.0,1
73,1,48.0,1
55,34,35.0,0
25,21,26.0,1
84,35,60.0,1
88,11,41.0,0
56,8,40.0,1
28,19,25.0,1
54,36,49.0,0
86,20,70.0,1
81,24,66.0,0
48,5,34.0,1
9,8,38.0,0
15,20,46.0,0
90,40,36.0,0
7,31,57.0,0
20,9,63.0,1
17,38,67.0,0
82,40,40.0,0
14,21,60.0,1
30,25,57.0,1
83,11,52.0,1
7,23,44.0,1
25,26,68.0,0
80,8,52.0,1
62,18,52.0,1
77,1,35.0,1
50,22,52.0,0
57,29,61.0,0
42,33,58.0,0
67,1,46.0,1
75,38,31.0,1
75,2,68.0,1
81,18,49.0,1
8,43,50.0,0
78,16,67.0,0
85,40,20.0,0
62,43,29.0,0
52,31,52.0,0
86,44,48.0,1
89,42,55.0,1
87,27,23.0,0
19,36,22.0,0
36,31,30.0,0
41,15,20.0,1
20,7,69.0,1
84,32,65.0,1
3,36,66.0,0
57,17,31.0,1
30,4,64.0,0
31,17,52.0,1
